common_name,genus,species,type,cultivar,date_removed,latitude,longitude
,,,Coniferous,,,-111.0455668,45.66173925
,,,Coniferous,,,-111.0455981,45.66173721
,,,Coniferous,,,-111.0456174,45.66173715
,,,Coniferous,,,-111.0456512,45.66173856
,,,Coniferous,,,-111.0456672,45.66173751
,,,Coniferous,,,-111.0456985,45.66173679
,,,Coniferous,,,-111.0457128,45.66173714
,,,Coniferous,,,-111.0457295,45.6617363
,,,Coniferous,,,-111.0457473,45.66173657
,,,Coniferous,,,-111.0457644,45.66173765
,,,Coniferous,,,-111.0457914,45.6617372
,,,Coniferous,,,-111.0458227,45.66173595
,,,Coniferous,,,-111.0458424,45.66173727
 ,<Null>, ,Coniferous,,,-111.0458731,45.66173667
 ,<Null>, ,Coniferous,,,-111.0461645,45.66054777
 ,<Null>, ,Coniferous,,,-111.0460214,45.6605326
 ,<Null>, ,Coniferous,,,-111.0459777,45.66060966
 ,<Null>, ,Coniferous,,,-111.0458583,45.66173818
Honey Locust,Gleditsia,,Deciduous,,,-111.0718483,45.66333072
Maple,Acer,,Deciduous,,,-111.0716735,45.66328545
Chokecherry,Prunus,,Deciduous,,,-111.0715141,45.6632709
Chokecherry,Prunus,,Deciduous,,,-111.0715363,45.66340909
Honey Locust,Gleditsia,tricanthos,Deciduous,,,-111.0505684,45.65960286
Honey Locust,Gleditsia,triacanthos,Deciduous,Shade Master,,-111.0466073,45.66614773
Honey Locust,Gleditsia,triacanthos,Deciduous,Shade Master,,-111.0466549,45.66598545
Honey Locust,Gleditsia,triacanthos,Deciduous,Shade Master,,-111.0470554,45.66696989
Honey Locust,Gleditsia,triacanthos,Deciduous,Shade Master,,-111.0469849,45.66684306
Honey Locust,Gleditsia,triacanthos,Deciduous,Shade Master,,-111.0465116,45.66935394
Honey Locust,Gleditsia,triacanthos,Deciduous,Shade Master,,-111.0464973,45.66995189
Honey Locust,Gleditsia,tricanthos,Deciduous,,,-111.0464517,45.67003931
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0466201,45.66606686
Honey Locust,Gleditsia,triacanthos,Deciduous,,,-111.0455991,45.66980911
Bur Oak,Quercus,macrocarpa,Deciduous,,,-111.0480289,45.66351109
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0488033,45.67105067
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0505032,45.6708854
Maple (Norway),Acer,platanoides,Deciduous,,,-111.0498807,45.66800457
Flowering Crab,Malus,x,Deciduous,,,-111.0452221,45.6680933
Mountain Ash,Sorbus,rosaceae,Deciduous,,,-111.045186,45.6681069
Spruce,Picea,pungens,Coniferous,,,-111.0505363,45.66765294
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0451524,45.6681018
Green Ash,Fraxinus,pennsylvanica,Deciduous,,,-111.0451232,45.66810173
Japenese Tree Lilac,Syringa,reticulata,Deciduous,,,-111.0484847,45.6689817
Japenese Tree Lilac,Syringa,reticulata,Deciduous,,,-111.0483711,45.66892611
Chokecherry,Prunus,virginiana,Deciduous,Mayday,,-111.0505414,45.65887203
,Picea,pungens,Coniferous,,,-111.0483059,45.66891497
Aspen,Populus,tremuloides,Deciduous,,,-111.0620346,45.67046429
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0611277,45.67002732
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0611223,45.67001608
Aspen,Populus,tremuloides,Deciduous,,,-111.0625043,45.66935874
Aspen,Populus,tremuloides,Deciduous,,,-111.0624922,45.66936532
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0620313,45.66945977
Austrian Pine,Pinus,nigra,Coniferous,,,-111.0600607,45.67045264
Willow,Salix,,Deciduous,,,-111.0591697,45.67044183
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0586185,45.67040285
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0575916,45.67048083
Elm (American),Sorbus,acuparia,Deciduous,,,-111.057602,45.67046952
Elm (American),Sorbus,acuparia,Deciduous,,,-111.0580005,45.670655
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0577667,45.67034247
Chokecherry,Prunus,maackii,Deciduous,,,-111.058597,45.67098607
Silver Maple,Acer,saccharinum,Deciduous,,,-111.0603836,45.667717
Colorado Blue Spruce,Picea,pungens,Coniferous,,,-111.0620256,45.66802786
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.061741,45.66793607
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0617984,45.6678778
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0618049,45.66788432
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.061793,45.66788082
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0613601,45.66810719
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0613532,45.66811319
Ash (Green),Fraxinus,pennsylvanica,Deciduous,,,-111.0613513,45.6681091
Cottonwood,Populus,deltoides,Deciduous,,,-111.0614115,45.66750624
Cottonwood,Populus,deltoides,Deciduous,,,-111.0614081,45.66751431
Pine,Pinus,,,Western White Pine,7/5/16 6:00,-111.0463332,45.66300729
,Prunus,,Deciduous,'Scout' Apricot,,-111.0464337,45.66631255
,Prunus,,Deciduous,'Scout' Apricot,,-111.0463137,45.66631114
,Prunus,,Deciduous,'Scout' Apricot,,-111.0462781,45.66655669
,,,Deciduous,,,-111.0553503,45.66516731
,,,Deciduous,,,-111.0553568,45.66510929
,,,Deciduous,,,-111.0552847,45.66510651
,,,Coniferous,,,-111.0550594,45.66508351
,,,Coniferous,,,-111.0551177,45.66504025
,,,Coniferous,,,-111.0551824,45.6650898
,,,Coniferous,,,-111.055358,45.66502629
,,,,,,-111.0552338,45.66503624
,,,Deciduous,,,-111.0552656,45.66515194
,,,,,,-111.0551421,45.66528255
,Populus,tremuloides,Deciduous,,,-111.0518557,45.66059317
,Populus,tremuloides,Deciduous,,,-111.051871,45.66057773
